Yelp URL,Rating,Date,Review Text,image URL,Generated Review
https://www.yelp.com/biz/donut-bar-las-vegas,5,4/15/2022,"Wow is this place so good! They've got so many different flavors and it's just so exciting walking in seeing everything! We ordered the Cake Batter donut, the Boston Cream, a red velvet donut and a Chocolate Euphoria. This place is right off of Fremont down the way so the area is not too loud and the costumer service was pretty good. They told us all about the donuts and had patience with us while we decided. Will definitely be back!","https://s3-media0.fl.yelpcdn.com/bphoto/xA-wLEqFVCAAnGRFHha-aA/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/XmhbBOg8U7RU4F--qAaawA/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/8vxM3ywk4lymvpA1yQK4Pw/o.jpg","i love how it's always so perfect and delicious scream scream is the most amazing dessert i've ever tasted i cant get a latte without a snicker, hawaiian style coffee"
https://www.yelp.com/biz/donut-bar-las-vegas,5,1/3/2022,Woah!.. have seen this place on YT vids and finally was able to stop by.. I'm so numbed that I didn't earlier as I had the BEST donuts ever! I won't miss this place ever again and will come by every time I'm in Vegas,https://s3-media0.fl.yelpcdn.com/bphoto/RODpK12V-sWrwUtofKbBXQ/o.jpg,"a great place, nice atmosphere, the staff was friendly and attentive, but they don't have enough people for the ice cream!"
https://www.yelp.com/biz/donut-bar-las-vegas,2,3/24/2022,"Well I expected better. I was super excited to come here. First I tried pink donuts and I really liked them. Then I thought this place would be better. Well, it wasn't. I am the biggest donut critic. I got the cake batter, ores cake batter and apple fritters. Also got blue pop tart and bacon. Apple fritters we're over cooked. Like you can see the dark color and hardness on the donut. Barely any glaze on it too. The cake batter was way bigger in size then others, which was weird to me because usually apple fritters are bigger then most. The Oreo was so tiny compared to the rest. Cake batter was pretty much just dipped icing donut with icing blobs on top. Sooo meh. Oreo cake batter, well just basically a stuffed donut with Oreos in middle with icing on top. Pop tart donut also overcooked with tiny icing on top. All very meh donuts and overly priced. If you want a good donut, go to pinks. Lease they are usually stocked and fresh and way better tasting. Especially if you are advertising cake batter, it should take like cake batter like the one at pinks .",https://s3-media0.fl.yelpcdn.com/bphoto/zxY_ZpsqPCZZvH5titoYOw/o.jpg,"if you want to go to the mall, you're in luck, because this mall has some of the best food and drink choices for that special occasion"
https://www.yelp.com/biz/donut-bar-las-vegas,5,6/21/2022,Best Donuts! Best to share. Take some with you because you won't finish everything you want to try in the store. Friendly staff.,"https://s3-media0.fl.yelpcdn.com/bphoto/ai3at7ErEaVKRlBUXyivFg/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/-mzPxTGCZpsMNY1gpulyuA/o.jpg",4 reasons why you should go to the ice cream store i can't decide which to try
https://www.yelp.com/biz/masons-creamery-cleveland,5,7/19/2022,Ok..... by now if you follow me I always try and find places that have gluten free/ nut free places ... and if especially it's Asian!!! So now it's desserts and Ube!!! I'm so excited when I found this place and me and my cutie went and indulged in delicious items!!! I hope to try all the yummy flavors they have to offer!!!! I'm still glad I can eat diary! But yay for the rest. Woot!,https://s3-media0.fl.yelpcdn.com/bphoto/v3ADhOJJDIRRCq8Gh-jMbA/o.jpg,The cupcake is my favorite dessert at yelp.
https://www.yelp.com/biz/masons-creamery-cleveland,5,5/22/2022,"Solid 11/10. This place lives up to the hype. We saw lines around the corner over the past few days but when we went it was totally empty. Probably the time of day or the fact it's much cooler today. So def keep that in mind! We were able to find parking on the street so again just keep that in mind in case it's one of the busier days! They have such a lovely selection of flavors! I got the mango lassi and ube in a bubble cone and my husband got the Turkish coffee & cookies 'n' cream in a bubble cone. Both were $8 each. You need 2 scoops to get the bubble cone. It's worth it though - they don't overstuff the scoops like a lot of other places and the ice cream was light and not too heavy! The cone was still warm and so delicious vs a hard, or worse - stale - cone other ice cream places have! They weren't offering the ramen but that is something I saw on their website as an offering. Today they were offering Korean hot dogs and they did have a vegan dog variety available. I would totally recommend this place to anyone who will be in the Cleveland area. It would def be worth the wait!",https://s3-media0.fl.yelpcdn.com/bphoto/4mRSzlkwwZECQjeJwbvcCQ/o.jpg,ice cream flavor - the best ice cream you can get in the world
https://www.yelp.com/biz/masons-creamery-cleveland,2,4/3/2022,"Ramen: waste of plastic and money. I really was SAD. I want to support any business that sells vegan ice cream, but the ramen and ESPECIALLY the RAW DOUGHY vegan corn dog was NOT IT. I feel that I was ripped off by these mushrooms in the ramen alone. I don't know who said they have good ramen, but that is an incorrect assessment. I do, however, recommend their ice cream. I cannot say enough good things about how creative the flavors are and variety. I feel so mean but it needs to be said do not get the ramen please. Get the ice cream!!!! Also the people working here were so kind and there is a nice cat outside. Dress warm because the heaters inside the tent where you sit are not on a lot of the time.",https://s3-media0.fl.yelpcdn.com/bphoto/xoviLFjd7k6e7C74NmcrUg/o.jpg,"if it's a restaurant, you're not going to get a good meal if it's a bakery, you're going to get a louse breakfast"
https://www.yelp.com/biz/masons-creamery-cleveland,4,6/23/2022,"I went to Mason's for the first time this week to try their Korean corn dog and ice cream, and felt that I had a good time. I think the best thing about Mason's is the customer service. All of the employees were super friendly and helpful, especially after I told them it was my first time there. I got many recommendations for both my corn dog and my ice cream, and was able to try several of the ice cream flavors - I would literally go back just because everyone there was so nice and patient. I thought the ice cream selection was weaker when I went. I don't fault Mason's for this, but I would advise that you check their Instagram before making the trip to see the flavors beforehand since they rotate frequently. I ended up getting black sesame and chocolate butterfinger. It was good, but because very few flavors were super appealing to me, I felt I didn't get a true Mason's experience with my relatively safe and not-interesting combination. This was my first time having a Korean style corn dog and I thought that it was fun. My friend got a half cheese corn dog and I got a regular all beef corn dog and we really enjoyed them. We got them with panko and tried with ketchup, mustard, gochujang marinara, and buldak yum yum. The yum yum was good but I don't feel like it added too much. To my surprise I really enjoyed the gochujang marinara. If I ever got another craving for a Korean corn dog I would get one with the marinara, along with ketchup and mustard. If you've never had Mason's before, I would say it is worth a visit. They have unique flavors and it is overall a fun experience.",https://s3-media0.fl.yelpcdn.com/bphoto/8GL8o0f45GsnzizA5Y1IuQ/o.jpg,free ice cream
https://www.yelp.com/biz/masons-creamery-cleveland,5,6/12/2022,Just my favorite place in the world. I always get the ube and the bubble waffle- best way to start off summer.,https://s3-media0.fl.yelpcdn.com/bphoto/tybxdeqx5yEpC05_QmWm0A/o.jpg,ice cream in a cone | yelp | linkedin
https://www.yelp.com/biz/masons-creamery-cleveland,5,5/28/2022,Can't say enough good things about their ice cream! Everything is delicious. They are constantly expanding their menu. All the staff is beyond friendly.,https://s3-media0.fl.yelpcdn.com/bphoto/X5kPBeggt51gUgNRiTrc6g/o.jpg,a cupcake shop in philly for the kids
https://www.yelp.com/biz/masons-creamery-cleveland,5,4/23/2022,"One word: delicious!!! The ice cream at Mason's creamery is so tasty you won't regret trying it out. I got the small which comes with two scoops so I ordered Ube and Vietnamese Coffee as my flavors. Both were out of this word tasty. I think when it comes to Mason's, it's best to take a chance on the more ""adventurous"" flavors since thats where the payoff really is. While the ordinary flavors still taste good, they aren't up to par with their unique flavors. The staff were so friendly and helpful and were giving us samples of every single flavor we even looked at twice so we were able to make a great decision. Plus, the ambiance is adorable!",https://s3-media0.fl.yelpcdn.com/bphoto/niAGsCBCWnloPfTNjqamMg/o.jpg,a cool dessert.
https://www.yelp.com/biz/masons-creamery-cleveland,5,5/28/2022,"So, I heard Guy Fieri tried this place out and it literally aired a few days before our planned visit and I wanted to give it a try. Best decision I made because they had vegan options, hand-dipped and soft serve The highlight of this visit was certainly our very pleasant encounter with Marjorie. She was super sweet and made this an amazing experience for my husband and I",https://s3-media0.fl.yelpcdn.com/bphoto/rod-K7g3TUFsrqRh51doFw/o.jpg,a review of a sorbet at the chocolate bakery p
https://www.yelp.com/biz/masons-creamery-cleveland,5,6/28/2022,The most delicious vegan soft serve I've had in quite some time. Opted for the coconut / pineapple swirl and it was a definite hit on a 90 degree Cleveland day. Eager to come back and try more flavors!,https://s3-media0.fl.yelpcdn.com/bphoto/edyNZSeXcdiSLz_ZWzebLg/o.jpg,"i want to eat something from this picture, please help me with a solution"
https://www.yelp.com/biz/masons-creamery-cleveland,4,7/28/2022,The ice cream and bubble waffles are great!! My only complaint is one of the workers poor attitude.,https://s3-media0.fl.yelpcdn.com/bphoto/50wCjTjwIoEyuQH95scSeg/o.jpg,a dessert like the rainbow that you can't see is pretty cool
https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,5,4/26/2022,"What's better than 80 degrees, ice cream and a sunset? I can't think of anything! This was probably my third and favorite visit. I opted for a single scoop of butter pecan, nothing too crazy. It was delicious, and the mix of cinnamon took it to five stars. I love getting ice cream and being able to walk the boardwalk. The boardwalk is under construction in some areas, so be aware.",https://s3-media0.fl.yelpcdn.com/bphoto/XbcJJ2Ta7Y5cArJFiYZ9qQ/o.jpg,i want some cake.
https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,4,4/10/2022,"This place makes a solid milkshake, and has nostalgia inducing decor if you're a 90s kid like me(everything from Johnny Bravo to Pokemon). I split a drumstick shake with my wife, and it was reasonably good, especially for $6(before tax). There were a ton of waffle cone and I think peanut butter chunks mixed in, which was nice! However the actual I've cream tasted a bit more like a Wendy's frosty with syrup than a true ice cream shake, but all in all pretty decent. My recommendation, grab a shake and then go for a stroll along the water, or jump in a paddle boat.",https://s3-media0.fl.yelpcdn.com/bphoto/qHZL8BdWHR9MwjLh9ad1Iw/o.jpg,the dsueyafuy yum yum
https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,2,3/7/2022,I am a 90's kid! Urkel on the wall? Here for it! Blasting some smoothe 90's beats- oh bring it! But the 90's here didn't translate into 2022. The staff- they did their job but weren't friendly. My dunkaroo shake (oh yeah I had dunkaroos in my lunchbox as a kid) was great in theory but the frosting kept getting stuck in my straw. It was not blended as well. It wasn't smooth. I did not like taking sips and being hit with a too sweet gob of frosting (if it made it through the straw.) A place like this should be about the experience and the product. The experience wasn't hyped and the product fell short.,https://s3-media0.fl.yelpcdn.com/bphoto/2aNXJ9It7HL62oYzK8u_Ag/o.jpg,Describe the desserts and drinks you ordered at Sweetlife
https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,5,1/15/2022,"Ninety's Milkshake Bar is all that and a bag of chips! What's not to love about a family owned dessert shop that is heavily influenced by their childhood experiences growing up in the 1990s? They are quite skilled at crafting unique desserts such as the Cinnamon Toast Crunch bread pudding, and the birthday cake dutch mini pancakes. I recommend getting both with ice cream. I'm afraid without the ice cream they would be too dry.","https://s3-media0.fl.yelpcdn.com/bphoto/onFrEOJ-tB1d07oED6a7sg/o.jpg
https://s3-media0.fl.yelpcdn.com/bphoto/Bf8PYcodwt-H-vvXQ9HWrA/o.jpg",i was starving to write a review for the dessert buffet at the dr zoo at the new york aquarium i can see myself eating this with a spoon
